Region,Date,Temperature_C,Precipitation_mm,Humidity_percent,Min_Temperature_C,Max_Temperature_C,Wind_Speed_kmh,Atmospheric_Pressure_hPa,Heat_Index_C,Year,Month,Day,DayOfYear,Temperature_Range,Comfort_Index,Season,Weather_Severity,Pressure_Category
West Bengal,2024-10-06,31.3,1.0,97.9,25.4,39.0,28.8,1018.3,37.08555555555556,2024,10,6,280,13.600000000000001,0,Post-Monsoon,0,Normal
Andaman and Nicobar Islands,2024-10-06,27.2,0.2,98.0,19.3,33.8,20.1,1007.4,33.1,2024,10,6,280,14.499999999999996,0,Post-Monsoon,0,Normal
Chandigarh,2024-10-06,32.6,0.0,69.3,27.1,37.9,2.2,976.2,32.6,2024,10,6,280,10.799999999999997,0,Post-Monsoon,0,Low
Dadra and Nagar Haveli and Daman and Diu,2024-10-06,27.8,0.0,98.0,22.4,29.9,20.0,1012.5,35.3,2024,10,6,280,7.5,0,Post-Monsoon,0,Normal
Delhi,2024-10-06,33.1,0.0,45.9,24.9,41.4,7.0,989.0,35.3,2024,10,6,280,16.5,0,Post-Monsoon,0,Low
Jammu and Kashmir,2024-10-06,0.8,0.0,69.2,-8.2,9.1,27.9,850.0,0.8,2024,10,6,280,17.299999999999997,0,Post-Monsoon,0,Low
Ladakh,2024-10-06,-8.4,0.0,26.7,-19.2,1.4,15.1,850.0,-8.4,2024,10,6,280,20.599999999999998,0,Post-Monsoon,0,Low
Lakshadweep,2024-10-06,29.2,0.9,98.0,23.0,31.9,21.9,1002.1,40.5,2024,10,6,280,8.899999999999999,0,Post-Monsoon,1,Normal
Puducherry,2024-10-06,33.7,0.6,98.0,30.5,35.4,17.4,1008.7,38.553333333333335,2024,10,6,280,4.899999999999999,0,Post-Monsoon,0,Normal
Andhra Pradesh,2024-10-07,34.1,0.5,76.1,27.6,43.0,14.4,998.6,34.1,2024,10,7,281,15.399999999999999,0,Post-Monsoon,0,Low
Arunachal Pradesh,2024-10-07,4.0,0.9,85.5,-4.0,10.4,24.7,850.0,4.0,2024,10,7,281,14.4,0,Post-Monsoon,0,Low
Assam,2024-10-07,26.6,1.3,82.0,21.4,32.7,3.9,999.2,26.6,2024,10,7,281,11.300000000000004,0,Post-Monsoon,0,Low
Bihar,2024-10-07,32.7,0.0,85.0,23.1,39.7,11.0,999.8,34.342222222222226,2024,10,7,281,16.6,0,Post-Monsoon,0,Low
Chhattisgarh,2024-10-07,30.4,1.7,74.8,24.8,37.0,0.9,974.3,30.4,2024,10,7,281,12.2,0,Post-Monsoon,0,Low
Goa,2024-10-07,23.2,0.0,98.0,20.9,25.9,14.8,1012.3,23.2,2024,10,7,281,5.0,0,Post-Monsoon,0,Normal
Gujarat,2024-10-07,28.7,1.3,22.0,17.7,37.2,12.6,995.2,28.7,2024,10,7,281,19.500000000000004,0,Post-Monsoon,0,Low
Haryana,2024-10-07,30.3,0.5,54.5,26.7,36.6,4.2,982.7,32.3,2024,10,7,281,9.900000000000002,0,Post-Monsoon,0,Low
Himachal Pradesh,2024-10-07,-0.3,0.0,79.8,-8.2,6.1,17.6,850.0,-0.3,2024,10,7,281,14.299999999999999,0,Post-Monsoon,0,Low
Jharkhand,2024-10-07,23.7,0.9,85.4,20.1,29.5,6.0,982.3,23.7,2024,10,7,281,9.399999999999999,0,Post-Monsoon,0,Low
Karnataka,2024-10-07,20.8,0.0,81.0,12.4,26.0,11.9,913.2,20.8,2024,10,7,281,13.6,0,Post-Monsoon,0,Low
Kerala,2024-10-07,23.4,0.3,98.0,21.8,25.7,13.8,1002.5,23.4,2024,10,7,281,3.8999999999999986,0,Post-Monsoon,0,Normal
Madhya Pradesh,2024-10-07,27.3,0.0,63.3,21.0,34.5,7.6,952.4,28.7,2024,10,7,281,13.5,1,Post-Monsoon,0,Low
Maharashtra,2024-10-07,19.8,0.3,64.0,9.3,26.9,13.8,948.2,19.8,2024,10,7,281,17.599999999999998,1,Post-Monsoon,0,Low
Manipur,2024-10-07,20.3,1.6,81.8,14.6,23.0,11.5,911.3,20.3,2024,10,7,281,8.4,0,Post-Monsoon,0,Low
Meghalaya,2024-10-07,14.8,1.3,97.3,11.9,20.9,13.6,875.2,14.8,2024,10,7,281,8.999999999999998,0,Post-Monsoon,0,Low
Mizoram,2024-10-07,19.0,0.0,90.2,9.7,24.9,11.3,885.9,19.0,2024,10,7,281,15.2,0,Post-Monsoon,0,Low
Nagaland,2024-10-07,9.8,0.1,98.0,4.4,16.1,18.8,870.1,9.8,2024,10,7,281,11.700000000000001,0,Post-Monsoon,0,Low
Odisha,2024-10-07,32.1,0.0,66.9,25.1,36.0,25.6,998.8,32.1,2024,10,7,281,10.899999999999999,0,Post-Monsoon,0,Low
Punjab,2024-10-07,26.3,0.0,82.6,17.1,37.6,7.7,988.4,26.3,2024,10,7,281,20.5,0,Post-Monsoon,0,Low
Rajasthan,2024-10-07,32.3,0.0,33.0,16.6,47.3,6.9,989.3,32.3,2024,10,7,281,30.699999999999996,0,Post-Monsoon,0,Low
Sikkim,2024-10-07,4.1,0.0,90.2,-0.1,7.8,24.5,850.0,4.1,2024,10,7,281,7.8999999999999995,0,Post-Monsoon,0,Low
Tamil Nadu,2024-10-07,30.8,8.3,98.0,26.3,37.8,19.6,1003.8,36.81333333333333,2024,10,7,281,11.499999999999996,0,Post-Monsoon,0,Normal
Telangana,2024-10-07,29.6,8.0,51.5,24.0,36.9,16.8,941.7,30.8,2024,10,7,281,12.899999999999999,0,Post-Monsoon,0,Low
Tripura,2024-10-07,25.9,0.2,85.8,22.0,30.3,11.9,992.1,25.9,2024,10,7,281,8.3,0,Post-Monsoon,0,Low
Uttar Pradesh,2024-10-07,24.6,3.8,77.2,22.7,29.6,14.4,1000.9,24.6,2024,10,7,281,6.900000000000002,0,Post-Monsoon,0,Normal
Uttarakhand,2024-10-07,6.6,11.7,71.9,-1.1,16.2,20.4,862.7,6.6,2024,10,7,281,17.3,0,Post-Monsoon,0,Low
West Bengal,2024-10-07,29.0,0.1,85.3,20.5,38.3,17.3,1009.7,36.0,2024,10,7,281,17.799999999999997,0,Post-Monsoon,0,Normal
Andaman and Nicobar Islands,2024-10-07,23.6,0.0,98.0,20.0,28.9,33.5,1000.9,23.6,2024,10,7,281,8.899999999999999,0,Post-Monsoon,1,Normal
Chandigarh,2024-10-07,28.4,0.3,51.7,23.5,32.4,4.2,967.8,29.1,2024,10,7,281,8.899999999999999,0,Post-Monsoon,0,Low
Dadra and Nagar Haveli and Daman and Diu,2024-10-07,26.7,1.9,98.0,26.4,35.2,15.1,1006.9,26.7,2024,10,7,281,8.800000000000004,0,Post-Monsoon,0,Normal
Delhi,2024-10-07,35.6,0.1,51.6,30.5,42.0,7.9,985.4,35.6,2024,10,7,281,11.5,0,Post-Monsoon,1,Low
Jammu and Kashmir,2024-10-07,1.6,0.7,95.5,0.7,8.2,18.9,850.0,1.6,2024,10,7,281,7.499999999999999,0,Post-Monsoon,0,Low
Ladakh,2024-10-07,-8.2,0.0,28.2,-21.9,4.0,16.4,850.0,-8.2,2024,10,7,281,25.9,0,Post-Monsoon,0,Low
Lakshadweep,2024-10-07,19.7,0.5,98.0,14.6,26.2,18.3,1012.2,19.7,2024,10,7,281,11.6,0,Post-Monsoon,0,Normal
Puducherry,2024-10-07,34.1,0.0,98.0,34.1,37.2,30.9,1007.1,38.79333333333333,2024,10,7,281,3.1000000000000014,0,Post-Monsoon,1,Normal
Andhra Pradesh,2024-10-08,27.7,0.0,86.1,20.4,34.6,52.0,1007.4,32.2,2024,10,8,282,14.200000000000003,0,Post-Monsoon,1,Normal
Arunachal Pradesh,2024-10-08,3.0,0.4,98.0,-3.4,8.8,23.4,850.0,3.0,2024,10,8,282,12.200000000000001,0,Post-Monsoon,0,Low
Assam,2024-10-08,29.6,0.0,77.4,24.3,33.6,3.8,1014.0,30.371111111111116,2024,10,8,282,9.3,0,Post-Monsoon,0,Normal
Bihar,2024-10-08,30.6,0.0,85.9,21.9,39.2,12.9,1010.0,33.33222222222222,2024,10,8,282,17.300000000000004,0,Post-Monsoon,0,Normal
Chhattisgarh,2024-10-08,30.8,0.0,75.9,23.9,36.5,13.6,987.2,30.8,2024,10,8,282,12.600000000000001,0,Post-Monsoon,0,Low
Goa,2024-10-08,25.9,5.1,98.0,21.2,28.8,12.4,1004.7,25.9,2024,10,8,282,7.600000000000001,0,Post-Monsoon,0,Normal
Gujarat,2024-10-08,28.3,0.0,41.4,19.4,39.2,9.7,997.5,28.3,2024,10,8,282,19.800000000000004,0,Post-Monsoon,0,Low
Haryana,2024-10-08,32.7,0.6,43.1,27.4,39.9,7.2,991.8,33.9,2024,10,8,282,12.5,0,Post-Monsoon,0,Low
Himachal Pradesh,2024-10-08,-2.4,0.0,78.9,-11.2,8.6,17.6,850.0,-2.4,2024,10,8,282,19.799999999999997,0,Post-Monsoon,0,Low
Jharkhand,2024-10-08,30.4,1.2,89.6,27.0,34.8,9.2,977.5,34.239999999999995,2024,10,8,282,7.799999999999997,0,Post-Monsoon,0,Low
Karnataka,2024-10-08,23.3,0.0,74.8,14.2,32.3,17.9,920.4,23.3,2024,10,8,282,18.099999999999998,0,Post-Monsoon,0,Low
Kerala,2024-10-08,24.8,6.5,98.0,21.7,30.3,9.9,1008.9,24.8,2024,10,8,282,8.600000000000001,0,Post-Monsoon,0,Normal
Madhya Pradesh,2024-10-08,22.2,1.7,75.7,16.8,27.3,12.6,944.4,22.2,2024,10,8,282,10.5,0,Post-Monsoon,0,Low
Maharashtra,2024-10-08,26.8,0.0,68.4,20.8,29.6,12.6,936.2,26.8,2024,10,8,282,8.8,1,Post-Monsoon,0,Low
Manipur,2024-10-08,22.7,0.0,86.6,12.7,32.1,6.6,922.0,22.7,2024,10,8,282,19.400000000000002,0,Post-Monsoon,0,Low
Meghalaya,2024-10-08,14.2,8.5,98.0,11.8,19.4,7.1,866.8,14.2,2024,10,8,282,7.599999999999998,0,Post-Monsoon,0,Low
Mizoram,2024-10-08,13.3,0.4,76.3,9.7,15.7,13.0,885.7,13.3,2024,10,8,282,6.0,0,Post-Monsoon,0,Low
Nagaland,2024-10-08,19.1,0.0,98.0,10.6,28.4,1.4,868.4,19.1,2024,10,8,282,17.799999999999997,0,Post-Monsoon,0,Low
Odisha,2024-10-08,29.6,0.0,97.1,23.2,41.1,19.5,1008.2,35.843333333333334,2024,10,8,282,17.900000000000002,0,Post-Monsoon,0,Normal
Punjab,2024-10-08,24.2,1.3,61.3,16.9,29.2,6.3,994.3,24.2,2024,10,8,282,12.3,1,Post-Monsoon,0,Low
Rajasthan,2024-10-08,28.4,0.0,16.9,14.7,43.0,6.3,980.6,28.4,2024,10,8,282,28.3,0,Post-Monsoon,0,Low
Sikkim,2024-10-08,4.3,0.1,94.1,-0.7,10.0,24.7,850.0,4.3,2024,10,8,282,10.7,0,Post-Monsoon,0,Low
Tamil Nadu,2024-10-08,26.6,0.0,98.0,20.7,32.0,47.6,991.9,26.6,2024,10,8,282,11.3,0,Post-Monsoon,1,Low
Telangana,2024-10-08,28.2,35.8,51.7,19.8,32.7,7.6,931.6,28.9,2024,10,8,282,12.900000000000002,0,Post-Monsoon,0,Low
Tripura,2024-10-08,33.6,0.2,75.5,25.2,42.7,8.5,993.6,33.6,2024,10,8,282,17.500000000000004,0,Post-Monsoon,0,Low
Uttar Pradesh,2024-10-08,28.6,0.0,64.5,25.7,31.4,10.3,1002.6,31.0,2024,10,8,282,5.699999999999999,0,Post-Monsoon,0,Normal
Uttarakhand,2024-10-08,8.5,0.0,97.0,1.7,13.1,21.3,861.6,8.5,2024,10,8,282,11.4,0,Post-Monsoon,0,Low
West Bengal,2024-10-08,27.8,0.0,81.0,25.6,33.6,14.0,1008.4,31.7,2024,10,8,282,8.0,0,Post-Monsoon,0,Normal
Andaman and Nicobar Islands,2024-10-08,22.5,0.0,98.0,17.7,27.4,28.0,1002.9,22.5,2024,10,8,282,9.7,0,Post-Monsoon,0,Normal
Chandigarh,2024-10-08,27.6,1.5,64.4,18.8,34.9,13.1,968.5,29.3,2024,10,8,282,16.099999999999998,1,Post-Monsoon,0,Low
Dadra and Nagar Haveli and Daman and Diu,2024-10-08,36.9,0.0,98.0,32.3,40.7,12.1,1027.6,40.47333333333333,2024,10,8,282,8.400000000000006,0,Post-Monsoon,2,High
Delhi,2024-10-08,32.0,0.0,36.5,29.1,38.0,12.9,976.6,32.0,2024,10,8,282,8.899999999999999,0,Post-Monsoon,0,Low
Jammu and Kashmir,2024-10-08,0.8,0.0,74.6,-4.0,7.3,20.7,850.0,0.8,2024,10,8,282,11.3,0,Post-Monsoon,0,Low
Ladakh,2024-10-08,-11.4,0.8,22.2,-16.8,-4.6,9.5,850.0,-11.4,2024,10,8,282,12.200000000000001,0,Post-Monsoon,0,Low
Lakshadweep,2024-10-08,23.2,0.4,98.0,19.7,27.5,27.6,1008.2,23.2,2024,10,8,282,7.800000000000001,0,Post-Monsoon,0,Normal
Puducherry,2024-10-08,33.9,0.0,96.4,30.0,36.0,18.6,1016.2,38.228888888888896,2024,10,8,282,6.0,0,Post-Monsoon,0,Normal
Andhra Pradesh,2024-10-09,28.3,16.2,75.2,21.9,34.7,15.7,980.3,32.1,2024,10,9,283,12.800000000000004,0,Post-Monsoon,0,Low
Arunachal Pradesh,2024-10-09,0.2,0.5,75.2,-8.0,8.3,18.9,850.0,0.2,2024,10,9,283,16.3,0,Post-Monsoon,0,Low
Assam,2024-10-09,23.5,0.0,96.8,16.3,30.8,10.2,1006.3,23.5,2024,10,9,283,14.5,0,Post-Monsoon,0,Normal
Bihar,2024-10-09,27.4,0.0,78.2,24.0,32.9,7.0,1001.4,30.5,2024,10,9,283,8.899999999999999,0,Post-Monsoon,0,Normal
Chhattisgarh,2024-10-09,31.4,0.5,71.0,25.6,36.7,9.2,979.4,31.4,2024,10,9,283,11.100000000000001,0,Post-Monsoon,0,Low
Goa,2024-10-09,31.8,1.3,94.4,31.2,34.5,11.5,1010.3,36.41333333333333,2024,10,9,283,3.3000000000000007,0,Post-Monsoon,0,Normal
Gujarat,2024-10-09,29.9,0.0,20.0,20.6,39.8,17.7,1004.0,29.9,2024,10,9,283,19.199999999999996,0,Post-Monsoon,0,Normal
Haryana,2024-10-09,28.5,0.8,63.7,22.0,35.9,9.6,982.6,30.6,2024,10,9,283,13.899999999999999,0,Post-Monsoon,0,Low
Himachal Pradesh,2024-10-09,0.3,0.6,82.6,-7.1,8.1,22.8,850.0,0.3,2024,10,9,283,15.2,0,Post-Monsoon,0,Low
Jharkhand,2024-10-09,28.4,0.2,66.2,25.3,35.4,7.3,966.0,30.8,2024,10,9,283,10.099999999999998,0,Post-Monsoon,0,Low
Karnataka,2024-10-09,22.1,0.0,86.8,17.2,25.8,2.9,923.4,22.1,2024,10,9,283,8.600000000000001,0,Post-Monsoon,0,Low
Kerala,2024-10-09,30.0,1.0,95.0,24.7,36.8,9.0,993.5,35.5,2024,10,9,283,12.099999999999998,0,Post-Monsoon,0,Low
Madhya Pradesh,2024-10-09,23.0,0.0,61.5,15.2,28.5,5.6,960.2,23.0,2024,10,9,283,13.3,1,Post-Monsoon,0,Low
Maharashtra,2024-10-09,20.0,0.7,58.8,11.3,27.8,16.2,949.7,20.0,2024,10,9,283,16.5,1,Post-Monsoon,0,Low
Manipur,2024-10-09,19.6,1.2,80.2,12.7,25.8,10.5,918.8,19.6,2024,10,9,283,13.100000000000001,0,Post-Monsoon,0,Low
Meghalaya,2024-10-09,19.9,0.0,83.4,13.3,25.5,0.0,873.5,19.9,2024,10,9,283,12.2,0,Post-Monsoon,0,Low
Mizoram,2024-10-09,16.9,1.6,98.0,7.3,21.9,12.9,888.9,16.9,2024,10,9,283,14.599999999999998,0,Post-Monsoon,0,Low
Nagaland,2024-10-09,21.2,1.0,81.9,13.7,25.6,13.8,868.0,21.2,2024,10,9,283,11.900000000000002,0,Post-Monsoon,0,Low
Odisha,2024-10-09,28.5,2.0,79.1,25.3,34.0,26.5,996.4,33.2,2024,10,9,283,8.7,0,Post-Monsoon,0,Low
Punjab,2024-10-09,33.9,0.0,47.1,26.8,37.9,7.9,978.9,37.3,2024,10,9,283,11.099999999999998,0,Post-Monsoon,0,Low
Rajasthan,2024-10-09,31.8,1.7,27.5,19.4,45.6,11.2,980.8,31.8,2024,10,9,283,26.200000000000003,0,Post-Monsoon,0,Low
Sikkim,2024-10-09,1.9,0.2,95.4,-6.6,13.3,20.3,850.0,1.9,2024,10,9,283,19.9,0,Post-Monsoon,0,Low
Tamil Nadu,2024-10-09,33.2,1.3,98.0,30.2,35.8,10.8,1007.9,38.25333333333333,2024,10,9,283,5.599999999999998,0,Post-Monsoon,0,Normal
Telangana,2024-10-09,28.2,0.0,50.5,19.1,35.9,10.6,951.1,28.8,2024,10,9,283,16.799999999999997,0,Post-Monsoon,0,Low
Tripura,2024-10-09,32.5,0.0,90.7,23.8,40.6,7.0,1002.0,35.80555555555555,2024,10,9,283,16.8,0,Post-Monsoon,0,Normal
Uttar Pradesh,2024-10-09,27.0,2.2,55.9,21.9,34.1,7.6,998.0,27.8,2024,10,9,283,12.200000000000003,1,Post-Monsoon,0,Low
Uttarakhand,2024-10-09,8.5,0.4,77.5,0.7,17.5,17.7,851.1,8.5,2024,10,9,283,16.8,0,Post-Monsoon,0,Low
West Bengal,2024-10-09,28.7,0.0,90.4,23.3,33.6,19.1,994.7,36.3,2024,10,9,283,10.3,0,Post-Monsoon,0,Low
Andaman and Nicobar Islands,2024-10-09,26.2,0.0,98.0,23.2,32.9,23.5,1003.0,26.2,2024,10,9,283,9.7,0,Post-Monsoon,0,Normal
Chandigarh,2024-10-09,31.0,1.1,61.7,24.2,35.8,11.1,963.3,35.3,2024,10,9,283,11.599999999999998,0,Post-Monsoon,0,Low
Dadra and Nagar Haveli and Daman and Diu,2024-10-09,30.7,0.3,93.3,30.2,30.9,10.9,1014.8,35.44777777777777,2024,10,9,283,0.6999999999999993,0,Post-Monsoon,0,Normal
Delhi,2024-10-09,30.4,2.5,57.1,26.0,35.0,4.0,998.9,33.0,2024,10,9,283,9.0,0,Post-Monsoon,0,Low
Jammu and Kashmir,2024-10-09,4.0,1.4,88.5,-0.8,8.7,18.6,850.0,4.0,2024,10,9,283,9.5,0,Post-Monsoon,0,Low
Ladakh,2024-10-09,-12.7,0.0,41.2,-25.0,-0.1,9.1,850.0,-12.7,2024,10,9,283,24.9,0,Post-Monsoon,0,Low
Lakshadweep,2024-10-09,25.1,0.1,98.0,24.2,25.1,15.8,1016.2,25.5,2024,10,9,283,0.9000000000000021,0,Post-Monsoon,0,Normal
Puducherry,2024-10-09,29.5,0.0,98.0,25.1,36.3,17.7,1005.8,36.03333333333333,2024,10,9,283,11.199999999999996,0,Post-Monsoon,0,Normal
Andhra Pradesh,2024-10-10,30.3,0.0,86.3,24.3,37.9,13.1,1004.4,33.26333333333332,2024,10,10,284,13.599999999999998,0,Post-Monsoon,0,Normal
Arunachal Pradesh,2024-10-10,5.2,1.9,79.5,1.7,10.2,15.3,850.0,5.2,2024,10,10,284,8.5,0,Post-Monsoon,0,Low
Assam,2024-10-10,32.5,1.1,78.9,30.1,34.7,9.7,1000.8,32.52777777777778,2024,10,10,284,4.600000000000001,0,Post-Monsoon,0,Normal
Bihar,2024-10-10,29.8,0.0,80.8,24.3,35.3,3.6,1010.9,31.435555555555556,2024,10,10,284,10.999999999999996,0,Post-Monsoon,0,Normal
Chhattisgarh,2024-10-10,33.3,0.0,72.9,28.3,41.5,7.4,971.5,33.3,2024,10,10,284,13.2,0,Post-Monsoon,0,Low
Goa,2024-10-10,25.1,25.3,98.0,21.8,27.9,3.5,1005.1,25.1,2024,10,10,284,6.099999999999998,0,Post-Monsoon,0,Normal
Gujarat,2024-10-10,27.7,0.5,26.8,14.7,36.8,13.3,985.7,27.7,2024,10,10,284,22.099999999999998,0,Post-Monsoon,0,Low
Haryana,2024-10-10,31.2,0.0,32.4,23.4,38.4,9.0,994.9,31.2,2024,10,10,284,15.0,0,Post-Monsoon,0,Low
Himachal Pradesh,2024-10-10,-3.9,0.0,77.8,-9.1,0.6,24.6,850.0,-3.9,2024,10,10,284,9.7,0,Post-Monsoon,0,Low
Jharkhand,2024-10-10,22.8,1.4,86.8,16.9,29.4,5.8,969.0,22.8,2024,10,10,284,12.5,0,Post-Monsoon,0,Low
Karnataka,2024-10-10,19.8,0.2,78.2,11.9,29.5,19.2,923.1,19.8,2024,10,10,284,17.6,0,Post-Monsoon,0,Low
Kerala,2024-10-10,27.8,1.3,98.0,23.7,31.7,12.3,1009.5,35.2,2024,10,10,284,8.0,0,Post-Monsoon,0,Normal
Madhya Pradesh,2024-10-10,22.3,1.2,66.3,18.0,26.0,7.4,966.8,22.3,2024,10,10,284,8.0,1,Post-Monsoon,0,Low
Maharashtra,2024-10-10,30.0,0.0,34.2,18.5,37.5,10.2,946.5,30.0,2024,10,10,284,19.0,0,Post-Monsoon,0,Low
Manipur,2024-10-10,19.6,0.0,82.4,9.5,29.7,12.0,925.3,19.6,2024,10,10,284,20.2,0,Post-Monsoon,0,Low
Meghalaya,2024-10-10,18.4,0.5,95.7,15.8,22.4,13.1,867.3,18.4,2024,10,10,284,6.599999999999998,0,Post-Monsoon,0,Low
Mizoram,2024-10-10,14.5,4.1,98.0,9.1,19.8,1.9,891.4,14.5,2024,10,10,284,10.700000000000001,0,Post-Monsoon,0,Low
Nagaland,2024-10-10,15.8,0.8,89.3,12.8,23.0,10.5,872.8,15.8,2024,10,10,284,10.2,0,Post-Monsoon,0,Low
Odisha,2024-10-10,27.4,0.0,73.1,20.4,32.5,40.6,994.1,29.9,2024,10,10,284,12.100000000000001,0,Post-Monsoon,1,Low
Punjab,2024-10-10,27.1,0.7,68.6,20.9,34.7,8.8,963.7,28.8,2024,10,10,284,13.800000000000004,1,Post-Monsoon,0,Low
Rajasthan,2024-10-10,21.9,3.3,24.6,8.7,36.4,10.1,981.0,21.9,2024,10,10,284,27.7,0,Post-Monsoon,0,Low
Sikkim,2024-10-10,2.0,1.2,84.7,-10.8,8.8,15.9,850.0,2.0,2024,10,10,284,19.6,0,Post-Monsoon,0,Low
Tamil Nadu,2024-10-10,32.2,0.2,98.0,28.7,35.6,19.5,991.0,37.653333333333336,2024,10,10,284,6.900000000000002,0,Post-Monsoon,0,Low
Telangana,2024-10-10,27.4,1.1,55.7,22.3,32.7,9.0,954.2,28.2,2024,10,10,284,10.400000000000002,1,Post-Monsoon,0,Low
Tripura,2024-10-10,23.8,0.0,86.6,16.6,28.7,4.6,1008.9,23.8,2024,10,10,284,12.099999999999998,0,Post-Monsoon,0,Normal
Uttar Pradesh,2024-10-10,30.0,0.0,57.5,23.3,35.9,2.0,995.6,32.4,2024,10,10,284,12.599999999999998,0,Post-Monsoon,0,Low
Uttarakhand,2024-10-10,8.7,0.0,82.5,-2.0,19.5,21.4,858.8,8.7,2024,10,10,284,21.5,0,Post-Monsoon,0,Low
West Bengal,2024-10-10,25.2,0.0,84.8,17.9,30.4,11.8,1007.9,25.2,2024,10,10,284,12.5,0,Post-Monsoon,0,Normal
Andaman and Nicobar Islands,2024-10-10,28.0,0.0,98.0,25.4,28.5,32.1,1006.4,35.9,2024,10,10,284,3.1000000000000014,0,Post-Monsoon,1,Normal
Chandigarh,2024-10-10,28.9,0.0,52.4,20.0,37.3,11.1,961.5,29.8,2024,10,10,284,17.299999999999997,0,Post-Monsoon,0,Low
Dadra and Nagar Haveli and Daman and Diu,2024-10-10,28.6,0.6,98.0,25.7,31.6,19.3,997.2,38.0,2024,10,10,284,5.900000000000002,0,Post-Monsoon,0,Low
Delhi,2024-10-10,29.4,0.6,54.9,21.3,37.8,2.0,999.9,31.0,2024,10,10,284,16.499999999999996,0,Post-Monsoon,0,Low
Jammu and Kashmir,2024-10-10,-1.7,0.0,74.7,-13.7,6.9,23.3,850.0,-1.7,2024,10,10,284,20.6,0,Post-Monsoon,0,Low
Ladakh,2024-10-10,-12.7,0.0,43.0,-19.2,-6.6,11.1,850.0,-12.7,2024,10,10,284,12.6,0,Post-Monsoon,0,Low
Lakshadweep,2024-10-10,31.0,0.0,98.0,27.5,34.8,19.7,1006.4,36.93333333333334,2024,10,10,284,7.299999999999997,0,Post-Monsoon,0,Normal
Puducherry,2024-10-10,29.5,0.0,98.0,26.6,30.0,9.4,1012.1,36.03333333333333,2024,10,10,284,3.3999999999999986,0,Post-Monsoon,0,Normal
Andhra Pradesh,2024-10-11,29.2,0.0,86.6,24.8,35.6,8.3,986.7,37.0,2024,10,11,285,10.8,0,Post-Monsoon,0,Low
Arunachal Pradesh,2024-10-11,2.1,0.0,81.9,-3.8,5.4,22.1,850.0,2.1,2024,10,11,285,9.2,0,Post-Monsoon,0,Low
Assam,2024-10-11,24.5,1.2,86.0,17.7,30.4,5.0,1013.1,24.5,2024,10,11,285,12.7,0,Post-Monsoon,0,Normal
Bihar,2024-10-11,28.1,2.0,82.7,21.0,35.0,7.6,1007.8,32.8,2024,10,11,285,14.0,0,Post-Monsoon,0,Normal
Chhattisgarh,2024-10-11,29.8,0.1,76.2,24.5,37.1,6.3,981.8,30.15777777777778,2024,10,11,285,12.600000000000001,0,Post-Monsoon,0,Low
Goa,2024-10-11,28.6,0.2,97.0,24.2,32.1,11.1,1006.0,37.9,2024,10,11,285,7.900000000000002,0,Post-Monsoon,0,Normal
Gujarat,2024-10-11,31.5,0.4,31.4,24.9,38.1,6.2,992.4,31.5,2024,10,11,285,13.200000000000003,0,Post-Monsoon,0,Low
Haryana,2024-10-11,31.7,0.9,46.1,24.4,36.2,9.7,982.0,33.0,2024,10,11,285,11.800000000000004,0,Post-Monsoon,0,Low
Himachal Pradesh,2024-10-11,2.4,0.7,92.2,-3.3,11.1,26.0,850.0,2.4,2024,10,11,285,14.399999999999999,0,Post-Monsoon,0,Low
Jharkhand,2024-10-11,24.1,0.0,81.0,17.5,32.1,11.3,972.8,24.1,2024,10,11,285,14.600000000000001,0,Post-Monsoon,0,Low
Karnataka,2024-10-11,26.5,0.0,79.2,20.4,32.6,11.6,917.9,26.5,2024,10,11,285,12.200000000000003,0,Post-Monsoon,0,Low
Kerala,2024-10-11,27.7,0.9,98.0,23.7,35.6,13.7,1007.7,34.7,2024,10,11,285,11.900000000000002,0,Post-Monsoon,0,Normal
Madhya Pradesh,2024-10-11,21.8,0.0,60.8,14.8,27.9,9.2,953.3,21.8,2024,10,11,285,13.099999999999998,1,Post-Monsoon,0,Low
Maharashtra,2024-10-11,24.0,0.0,55.4,16.3,28.2,16.8,933.2,24.0,2024,10,11,285,11.899999999999999,1,Post-Monsoon,0,Low
Manipur,2024-10-11,15.8,0.0,87.1,10.1,23.4,5.4,905.2,15.8,2024,10,11,285,13.299999999999999,0,Post-Monsoon,0,Low
Meghalaya,2024-10-11,12.3,0.6,98.0,8.1,17.5,11.8,869.3,12.3,2024,10,11,285,9.4,0,Post-Monsoon,0,Low
Mizoram,2024-10-11,19.9,0.6,91.8,13.8,22.2,9.5,882.6,19.9,2024,10,11,285,8.399999999999999,0,Post-Monsoon,0,Low
Nagaland,2024-10-11,14.0,0.4,95.7,6.3,23.9,8.6,872.5,14.0,2024,10,11,285,17.599999999999998,0,Post-Monsoon,0,Low
Odisha,2024-10-11,30.5,0.0,97.5,20.6,38.3,13.7,998.4,36.49444444444444,2024,10,11,285,17.699999999999996,0,Post-Monsoon,0,Low
Punjab,2024-10-11,22.4,0.5,67.9,16.8,30.0,7.8,997.2,22.4,2024,10,11,285,13.2,1,Post-Monsoon,0,Low
Rajasthan,2024-10-11,30.8,1.5,16.4,22.0,37.6,12.8,979.2,30.8,2024,10,11,285,15.600000000000001,0,Post-Monsoon,0,Low
