Region,Date,Temperature_C,Precipitation_mm,Humidity_percent,Min_Temperature_C,Max_Temperature_C,Wind_Speed_kmh,Atmospheric_Pressure_hPa,Heat_Index_C
Tamil Nadu,2024-10-22,29.9,0.4,98.0,25.1,37.8,17.8,983.7,43.4
Telangana,2024-10-22,28.8,3.0,49.5,25.1,31.0,11.3,956.4,29.3
Tripura,2024-10-22,26.8,0.5,75.5,21.2,33.2,12.9,997.7,26.8
Uttar Pradesh,2024-10-22,29.1,0.0,69.0,18.4,36.4,5.2,999.4,32.7
Uttarakhand,2024-10-22,7.5,0.2,81.2,-1.7,14.2,16.7,861.7,7.5
West Bengal,2024-10-22,22.8,0.0,93.4,15.2,32.1,20.8,1013.4,22.8
Andaman and Nicobar Islands,2024-10-22,25.1,0.7,98.0,22.9,27.8,24.9,1007.7,25.1
Chandigarh,2024-10-22,28.0,0.0,61.9,20.5,36.1,8.9,966.3,29.6
Dadra and Nagar Haveli and Daman and Diu,2024-10-22,29.8,0.8,98.0,26.1,34.8,19.4,1011.4,42.8
Delhi,2024-10-22,26.3,0.4,48.1,19.9,35.1,12.1,987.0,26.3
Jammu and Kashmir,2024-10-22,-1.8,0.0,87.8,-12.9,10.0,27.1,822.4,-1.8
Ladakh,2024-10-22,-13.1,0.0,47.9,-27.3,-2.1,17.2,594.0,-13.1
Lakshadweep,2024-10-22,23.7,0.0,98.0,18.6,25.6,18.2,1015.8,23.7
Puducherry,2024-10-22,26.9,0.0,98.0,20.7,34.5,17.1,1020.8,26.9
Andhra Pradesh,2024-10-23,31.4,0.0,73.6,27.3,40.3,60.9,1005.4,39.8
Arunachal Pradesh,2024-10-23,-0.4,24.6,90.8,-11.2,8.4,13.9,749.4,-0.4
Assam,2024-10-23,24.6,0.0,90.3,16.6,31.1,8.4,1010.5,24.6
Bihar,2024-10-23,30.3,1.2,65.5,25.7,35.6,13.8,1012.4,34.6
Chhattisgarh,2024-10-23,26.6,0.0,71.4,17.3,33.4,10.3,979.9,26.6
Goa,2024-10-23,26.4,0.3,98.0,21.0,29.7,8.3,1002.8,26.4
Gujarat,2024-10-23,27.4,0.0,41.5,15.5,40.6,6.8,998.5,27.4
Haryana,2024-10-23,24.0,0.9,58.0,19.8,27.6,6.7,978.2,24.0
Himachal Pradesh,2024-10-23,-4.0,0.0,77.0,-15.2,6.4,18.8,734.5,-4.0
Jharkhand,2024-10-23,21.9,0.0,91.0,18.0,27.2,6.8,984.6,21.9
Karnataka,2024-10-23,17.1,2.7,71.5,12.1,23.9,10.3,906.2,17.1
Kerala,2024-10-23,28.7,0.3,98.0,26.0,32.3,14.2,1010.7,38.6
Madhya Pradesh,2024-10-23,20.8,0.0,64.8,12.8,24.2,1.9,953.6,20.8
Maharashtra,2024-10-23,23.5,0.0,54.1,16.5,31.2,13.6,936.8,23.5
Manipur,2024-10-23,21.2,0.0,83.3,13.9,30.3,9.2,915.1,21.2
Meghalaya,2024-10-23,14.9,0.5,93.4,9.8,22.0,13.2,847.8,14.9
Mizoram,2024-10-23,19.5,5.4,92.5,11.5,28.2,8.0,898.9,19.5
Nagaland,2024-10-23,12.4,14.8,93.5,3.5,17.8,12.8,868.6,12.4
Odisha,2024-10-23,30.6,0.0,82.2,26.8,38.0,13.8,981.2,40.4
Punjab,2024-10-23,30.8,0.1,66.9,21.0,40.1,15.9,986.5,36.2
Rajasthan,2024-10-23,37.8,0.0,15.0,26.4,49.7,12.7,983.9,37.8
Sikkim,2024-10-23,3.4,0.0,78.3,-2.9,7.5,18.7,786.8,3.4
Tamil Nadu,2024-10-23,27.9,0.0,95.0,23.4,30.3,18.9,996.9,34.8
Telangana,2024-10-23,29.9,0.0,58.5,23.5,37.7,5.9,961.2,32.4
Tripura,2024-10-23,31.5,0.0,85.2,21.8,39.2,6.1,993.0,44.6
Uttar Pradesh,2024-10-23,28.5,0.6,66.8,21.9,34.9,10.0,989.2,31.2
Uttarakhand,2024-10-23,10.2,1.8,66.0,5.5,14.1,16.3,873.1,10.2
West Bengal,2024-10-23,30.4,0.0,83.0,22.1,38.4,23.1,999.2,40.0
Andaman and Nicobar Islands,2024-10-23,26.7,0.0,98.0,23.2,30.4,42.4,1000.0,26.7
Chandigarh,2024-10-23,25.1,0.0,64.2,17.6,30.8,8.4,962.9,25.1
Dadra and Nagar Haveli and Daman and Diu,2024-10-23,21.0,0.8,98.0,15.2,23.6,15.5,1006.0,21.0
Delhi,2024-10-23,28.4,0.0,44.7,27.4,30.8,5.0,990.2,28.4
Jammu and Kashmir,2024-10-23,1.9,0.0,78.3,-9.4,12.4,22.8,812.9,1.9
Ladakh,2024-10-23,-14.1,0.3,29.7,-26.0,-3.4,18.3,601.3,-14.1
Lakshadweep,2024-10-23,24.6,0.0,98.0,22.1,26.3,19.2,1006.3,24.6
Puducherry,2024-10-23,29.3,0.0,98.0,22.0,32.4,10.7,1008.2,40.9
Andhra Pradesh,2024-10-24,30.1,0.2,92.1,23.2,32.9,13.7,1001.9,41.7
Arunachal Pradesh,2024-10-24,0.5,1.1,83.9,-3.5,4.2,20.4,758.1,0.5
Assam,2024-10-24,27.2,0.2,88.5,22.5,34.8,5.6,1001.4,31.4
Bihar,2024-10-24,29.7,1.2,70.2,22.5,37.1,3.5,1003.9,34.4
Chhattisgarh,2024-10-24,26.6,0.5,76.6,22.1,29.5,6.3,970.2,26.6
Goa,2024-10-24,29.9,1.2,98.0,27.0,31.7,10.3,1013.0,43.0
Gujarat,2024-10-24,26.7,0.0,21.3,20.0,35.0,10.9,1001.6,26.7
Haryana,2024-10-24,27.1,0.0,55.8,19.8,34.7,5.0,985.4,27.9
Himachal Pradesh,2024-10-24,-2.3,1.0,82.5,-12.9,7.7,15.9,742.6,-2.3
Jharkhand,2024-10-24,23.2,1.4,91.8,15.8,29.3,9.2,978.2,23.2
Karnataka,2024-10-24,18.8,0.0,82.0,10.2,26.4,7.2,920.6,18.8
Kerala,2024-10-24,31.2,0.0,98.0,26.7,34.4,15.6,1019.7,48.9
Madhya Pradesh,2024-10-24,22.7,0.0,65.4,15.4,31.1,7.3,955.2,22.7
Maharashtra,2024-10-24,25.8,0.0,50.6,22.0,30.4,7.7,945.0,25.8
Manipur,2024-10-24,16.4,1.2,98.0,10.7,21.7,6.1,919.6,16.4
Meghalaya,2024-10-24,12.2,0.0,81.0,5.2,20.1,8.9,867.1,12.2
Mizoram,2024-10-24,14.8,6.4,98.0,10.5,21.2,3.9,895.4,14.8
Nagaland,2024-10-24,15.2,0.1,74.3,11.2,20.7,2.6,859.0,15.2
Odisha,2024-10-24,33.8,0.5,83.4,30.2,37.0,23.8,986.7,53.3
Punjab,2024-10-24,20.1,1.3,74.0,17.3,24.2,9.2,980.9,20.1
Rajasthan,2024-10-24,24.4,0.7,27.0,15.9,32.5,15.1,995.9,24.4
Sikkim,2024-10-24,-0.5,0.0,86.9,-12.2,10.2,20.5,792.5,-0.5
Tamil Nadu,2024-10-24,30.8,13.8,98.0,27.4,33.0,95.0,1000.2,47.1
Telangana,2024-10-24,24.5,0.3,56.6,23.6,26.9,17.2,964.9,24.5
Tripura,2024-10-24,26.0,0.0,86.6,15.7,35.8,9.4,996.9,26.0
Uttar Pradesh,2024-10-24,25.9,0.0,73.6,25.0,30.9,4.1,992.3,25.9
Uttarakhand,2024-10-24,8.3,0.8,79.5,2.4,15.6,22.7,861.9,8.3
West Bengal,2024-10-24,24.9,0.1,89.9,16.4,33.2,13.6,1006.7,24.9
Andaman and Nicobar Islands,2024-10-24,18.4,1.0,98.0,14.2,23.2,24.3,999.2,18.4
Chandigarh,2024-10-24,22.6,14.6,69.5,17.2,29.6,8.7,970.5,22.6
Dadra and Nagar Haveli and Daman and Diu,2024-10-24,34.4,0.0,93.9,28.8,37.4,20.2,1012.5,63.2
Delhi,2024-10-24,30.1,0.6,60.4,26.5,32.9,10.1,984.5,33.2
Jammu and Kashmir,2024-10-24,0.5,0.5,85.0,-7.2,10.1,12.2,808.5,0.5
Ladakh,2024-10-24,-16.4,0.0,38.1,-24.9,-9.7,12.9,604.7,-16.4
Lakshadweep,2024-10-24,24.5,0.0,98.0,20.5,29.6,19.9,1017.4,24.5
Puducherry,2024-10-24,26.8,1.0,98.0,24.0,30.6,31.1,1024.9,26.8
Andhra Pradesh,2024-10-25,26.3,0.7,88.2,19.0,34.4,18.6,1004.7,26.3
Arunachal Pradesh,2024-10-25,2.2,0.0,80.3,-6.2,13.5,28.5,760.1,2.2
Assam,2024-10-25,25.8,0.1,84.6,18.7,32.6,6.8,1015.1,25.8
Bihar,2024-10-25,27.5,0.0,90.9,20.5,30.4,6.5,1009.2,32.6
Chhattisgarh,2024-10-25,27.6,0.6,79.4,23.7,31.7,6.7,976.1,31.1
Goa,2024-10-25,31.0,0.9,90.7,25.5,32.6,2.4,1002.6,44.9
Gujarat,2024-10-25,29.3,0.2,42.2,19.2,36.6,15.7,983.6,29.3
Haryana,2024-10-25,27.3,0.5,50.9,22.3,32.6,10.8,978.6,27.8
Himachal Pradesh,2024-10-25,-6.7,0.0,84.5,-13.6,0.2,22.8,738.0,-6.7
Jharkhand,2024-10-25,28.0,28.0,66.1,20.4,38.9,8.7,963.4,30.1
Karnataka,2024-10-25,23.3,0.0,71.1,16.3,30.1,10.8,919.5,23.3
Kerala,2024-10-25,25.2,0.0,98.0,21.2,27.7,17.0,1010.3,25.2
Madhya Pradesh,2024-10-25,24.8,0.0,77.5,22.3,30.7,9.9,949.6,24.8
Maharashtra,2024-10-25,25.6,0.6,70.1,22.5,29.8,5.7,944.5,25.6
Manipur,2024-10-25,16.8,1.6,98.0,8.1,24.8,5.9,916.8,16.8
Meghalaya,2024-10-25,12.1,1.4,98.0,3.4,20.7,8.6,877.2,12.1
Mizoram,2024-10-25,11.2,0.7,98.0,5.8,14.6,8.3,888.8,11.2
Nagaland,2024-10-25,13.7,11.9,86.8,5.1,25.2,5.4,877.9,13.7
Odisha,2024-10-25,24.3,0.0,83.4,19.1,28.9,23.0,999.4,24.3
Punjab,2024-10-25,18.5,0.7,73.9,14.9,24.2,6.8,978.0,18.5
Rajasthan,2024-10-25,30.2,0.3,15.0,22.7,36.6,9.5,970.4,30.2
Sikkim,2024-10-25,-1.5,0.0,78.8,-9.6,9.3,25.1,797.8,-1.5
Tamil Nadu,2024-10-25,26.4,0.5,98.0,19.9,30.0,18.8,999.5,26.4
Telangana,2024-10-25,20.9,0.0,60.7,15.9,24.2,10.6,954.0,20.9
Tripura,2024-10-25,23.0,0.1,88.5,18.9,27.1,6.0,998.2,23.0
Uttar Pradesh,2024-10-25,26.5,0.0,73.7,21.1,30.0,8.0,983.9,26.5
Uttarakhand,2024-10-25,9.3,0.0,79.8,3.4,14.3,20.0,858.9,9.3
West Bengal,2024-10-25,26.5,0.6,88.1,25.2,29.6,23.8,1014.6,26.5
Andaman and Nicobar Islands,2024-10-25,23.4,0.7,98.0,21.2,26.3,29.0,996.0,23.4
Chandigarh,2024-10-25,25.4,0.0,66.8,15.2,32.2,11.0,966.3,25.4
Dadra and Nagar Haveli and Daman and Diu,2024-10-25,30.6,0.0,98.0,30.8,34.0,12.3,1012.7,46.1
Delhi,2024-10-25,30.5,0.0,38.7,25.4,37.4,8.3,984.7,30.5
Jammu and Kashmir,2024-10-25,-0.6,0.0,85.2,-10.0,11.0,14.2,812.5,-0.6
Ladakh,2024-10-25,-16.7,0.7,33.9,-29.9,-3.2,15.0,595.4,-16.7
Lakshadweep,2024-10-25,28.3,0.0,98.0,24.2,30.2,13.4,1011.0,36.9
Puducherry,2024-10-25,28.6,0.4,98.0,26.4,29.5,20.3,1010.4,37.9
Andhra Pradesh,2024-10-26,33.5,0.0,74.8,22.4,41.8,26.3,981.9,47.5
Arunachal Pradesh,2024-10-26,0.5,0.0,98.0,-7.5,8.0,23.5,748.4,0.5
Assam,2024-10-26,26.4,0.0,95.2,20.7,35.2,10.4,998.0,26.4
Bihar,2024-10-26,26.8,14.1,82.8,17.8,34.6,9.5,1004.5,26.8
Chhattisgarh,2024-10-26,20.6,0.0,65.9,16.2,26.0,3.0,970.3,20.6
Goa,2024-10-26,19.9,0.5,98.0,12.5,27.2,12.9,1008.4,19.9
Gujarat,2024-10-26,27.2,0.0,26.1,17.0,37.6,12.3,1001.4,27.2
Haryana,2024-10-26,28.5,0.0,62.9,21.4,31.6,4.5,982.2,30.6
Himachal Pradesh,2024-10-26,-5.6,0.0,90.9,-12.0,-0.5,23.5,727.9,-5.6
Jharkhand,2024-10-26,23.3,0.0,87.5,19.9,25.9,9.7,976.1,23.3
Karnataka,2024-10-26,23.7,0.0,71.7,14.2,32.4,9.4,918.8,23.7
Kerala,2024-10-26,31.7,0.4,98.0,25.8,36.8,15.3,999.0,51.4
Madhya Pradesh,2024-10-26,24.1,1.5,74.9,16.3,30.6,1.0,952.1,24.1
Maharashtra,2024-10-26,20.0,0.0,57.3,12.4,25.5,16.0,941.8,20.0
Manipur,2024-10-26,18.8,2.0,94.5,10.3,29.4,3.0,924.4,18.8
Meghalaya,2024-10-26,18.8,0.0,98.0,13.3,23.1,3.4,876.9,18.8
Mizoram,2024-10-26,9.9,0.0,98.0,0.5,16.2,2.2,894.2,9.9
Nagaland,2024-10-26,11.1,1.0,93.1,2.7,19.6,15.7,862.4,11.1
Odisha,2024-10-26,25.9,0.0,98.0,20.2,29.8,16.4,993.2,25.9
Punjab,2024-10-26,26.2,0.5,61.8,20.0,29.5,9.2,994.2,26.2
Rajasthan,2024-10-26,29.2,1.0,15.0,15.5,40.0,13.2,979.6,29.2
Sikkim,2024-10-26,-1.5,2.7,87.5,-13.9,8.5,22.0,777.7,-1.5
Tamil Nadu,2024-10-26,24.4,0.0,96.5,22.2,25.3,27.4,992.2,24.4
Telangana,2024-10-26,25.7,1.1,36.7,20.7,35.0,6.6,950.6,25.7
Tripura,2024-10-26,27.4,0.0,71.2,20.6,34.8,10.3,1002.3,29.6
Uttar Pradesh,2024-10-26,26.4,0.5,70.7,20.8,33.1,9.1,1006.6,26.4
Uttarakhand,2024-10-26,3.1,0.0,88.0,-8.1,13.1,24.7,847.8,3.1
West Bengal,2024-10-26,26.1,0.7,98.0,19.6,29.7,21.5,1002.0,26.1
Andaman and Nicobar Islands,2024-10-26,21.1,0.0,98.0,15.5,28.1,39.7,1016.1,21.1
Chandigarh,2024-10-26,25.7,0.0,69.8,22.3,29.3,8.3,974.2,25.7
Dadra and Nagar Haveli and Daman and Diu,2024-10-26,29.9,3.6,98.0,24.5,30.6,14.5,1036.6,43.3
Delhi,2024-10-26,20.8,2.4,54.8,11.2,29.4,11.8,1004.5,20.8
Jammu and Kashmir,2024-10-26,-6.6,0.0,88.5,-11.9,-0.1,23.0,816.6,-6.6
Ladakh,2024-10-26,-20.0,0.8,31.4,-30.7,-9.5,16.3,595.0,-20.0
Lakshadweep,2024-10-26,25.5,0.0,98.0,19.7,27.6,18.8,1019.4,25.5
Puducherry,2024-10-26,26.4,0.6,98.0,23.8,30.6,22.1,1016.0,26.4
Andhra Pradesh,2024-10-27,30.8,0.0,75.5,23.9,37.8,17.2,1006.4,38.9
Arunachal Pradesh,2024-10-27,-5.7,12.0,83.2,-10.8,1.3,23.0,764.1,-5.7
Assam,2024-10-27,24.6,0.5,96.5,16.1,35.1,8.6,1003.0,24.6
Bihar,2024-10-27,31.3,0.2,79.8,24.3,36.5,15.6,994.9,41.8
Chhattisgarh,2024-10-27,25.5,7.6,73.6,20.4,32.1,3.1,977.6,25.5
Goa,2024-10-27,25.2,0.0,98.0,18.7,31.9,10.7,1015.7,25.2
Gujarat,2024-10-27,26.3,2.0,28.2,21.4,32.3,5.9,989.1,26.3
Haryana,2024-10-27,28.7,15.3,47.8,25.2,33.8,5.4,967.6,29.0
Himachal Pradesh,2024-10-27,-5.8,0.2,83.9,-10.9,-1.4,21.6,729.4,-5.8
Jharkhand,2024-10-27,26.0,4.7,74.4,16.1,36.2,10.3,961.1,26.0
Karnataka,2024-10-27,19.4,19.5,72.4,16.4,24.9,12.5,908.8,19.4
Kerala,2024-10-27,26.8,0.0,98.0,19.7,34.6,9.8,1007.7,26.8
Madhya Pradesh,2024-10-27,19.8,0.0,62.6,16.7,22.8,3.5,955.1,19.8
Maharashtra,2024-10-27,27.7,0.8,61.1,22.5,35.7,14.9,933.9,29.2
Manipur,2024-10-27,19.5,1.9,98.0,17.3,21.8,12.7,916.6,19.5
Meghalaya,2024-10-27,13.2,1.9,95.9,8.6,17.6,6.9,873.0,13.2
Mizoram,2024-10-27,14.9,0.0,85.7,8.4,22.2,5.1,887.1,14.9
Nagaland,2024-10-27,11.1,0.0,98.0,3.9,18.6,14.5,868.3,11.1
Odisha,2024-10-27,23.9,15.5,90.6,18.5,30.2,22.0,992.0,23.9
Punjab,2024-10-27,18.7,0.0,75.5,12.1,27.1,9.3,988.3,18.7
Rajasthan,2024-10-27,25.4,0.0,27.3,16.5,33.7,12.7,985.7,25.4
Sikkim,2024-10-27,0.1,0.7,81.2,-7.2,10.8,20.7,790.9,0.1
Tamil Nadu,2024-10-27,24.2,0.4,98.0,18.4,28.9,8.2,1004.1,24.2
Telangana,2024-10-27,27.1,0.0,49.7,24.5,31.0,9.8,947.7,27.5
Tripura,2024-10-27,25.6,1.0,80.6,19.2,32.5,15.6,996.7,25.6
Uttar Pradesh,2024-10-27,31.8,1.3,61.9,25.5,38.9,6.2,994.7,37.2
Uttarakhand,2024-10-27,3.8,0.0,75.1,-3.2,9.2,24.2,854.4,3.8
West Bengal,2024-10-27,33.4,0.0,98.0,27.3,38.2,18.0,1010.8,60.9
Andaman and Nicobar Islands,2024-10-27,26.8,17.3,98.0,25.6,28.1,32.7,994.4,26.8
Chandigarh,2024-10-27,29.5,0.0,63.2,26.3,33.6,11.3,973.9,32.4
Dadra and Nagar Haveli and Daman and Diu,2024-10-27,29.0,0.3,98.0,23.0,33.1,5.5,1000.4,39.7
Delhi,2024-10-27,22.7,0.6,63.3,16.0,28.0,2.3,989.1,22.7
Jammu and Kashmir,2024-10-27,2.7,0.0,77.5,-0.3,8.0,13.6,810.9,2.7
Ladakh,2024-10-27,-19.2,0.0,44.9,-27.2,-11.3,7.2,596.5,-19.2
Lakshadweep,2024-10-27,22.2,1.0,98.0,18.9,25.9,10.3,1020.1,22.2
Puducherry,2024-10-27,30.5,0.0,98.0,25.8,36.1,24.5,1003.9,45.9
Andhra Pradesh,2024-10-28,25.6,0.2,87.0,18.7,32.9,9.3,1004.7,25.6
Arunachal Pradesh,2024-10-28,0.9,0.0,85.8,-6.2,9.2,27.4,768.9,0.9
Assam,2024-10-28,22.4,1.6,63.7,14.7,25.7,17.9,993.5,22.4
Bihar,2024-10-28,26.9,2.8,81.9,23.4,28.6,1.4,1010.4,26.9
Chhattisgarh,2024-10-28,24.5,0.0,67.3,20.2,30.8,7.8,990.2,24.5
Goa,2024-10-28,22.0,1.3,98.0,16.2,25.2,15.9,1014.8,22.0
Gujarat,2024-10-28,24.3,1.0,29.7,18.6,35.6,11.4,989.9,24.3
Haryana,2024-10-28,30.7,0.0,43.7,19.5,37.9,7.1,984.9,31.0
Himachal Pradesh,2024-10-28,-5.9,0.0,96.8,-15.5,-2.4,23.3,731.2,-5.9
Jharkhand,2024-10-28,26.9,0.4,69.1,20.5,35.0,0.0,990.4,26.9
Karnataka,2024-10-28,22.6,0.0,79.3,14.5,30.4,18.3,912.4,22.6
Kerala,2024-10-28,30.0,0.5,98.0,26.4,29.0,15.1,1023.8,43.5
Madhya Pradesh,2024-10-28,26.7,0.0,70.5,19.7,34.2,10.8,951.2,26.7
Maharashtra,2024-10-28,21.4,0.0,51.2,17.2,26.7,12.9,936.2,21.4
Manipur,2024-10-28,15.5,0.0,84.4,6.6,22.3,9.8,916.2,15.5
Meghalaya,2024-10-28,13.4,0.0,88.9,5.4,19.9,7.8,870.9,13.4
Mizoram,2024-10-28,16.2,8.6,85.8,13.1,19.7,4.6,890.1,16.2
Nagaland,2024-10-28,11.6,3.1,89.5,8.1,16.9,8.4,861.6,11.6
Odisha,2024-10-28,22.3,0.7,80.3,14.8,29.1,12.5,999.2,22.3
Punjab,2024-10-28,25.5,0.0,58.1,15.6,36.3,11.4,986.6,25.5
Rajasthan,2024-10-28,26.7,0.1,28.0,21.4,33.1,11.0,973.7,26.7
Sikkim,2024-10-28,0.7,0.6,88.4,-2.5,5.1,26.3,780.8,0.7
Tamil Nadu,2024-10-28,25.7,0.0,98.0,23.5,28.7,16.0,994.1,25.7
Telangana,2024-10-28,20.2,0.6,52.6,17.0,21.1,5.6,951.6,20.2
Tripura,2024-10-28,28.0,0.1,79.4,21.7,30.3,10.8,1008.9,31.9
Uttar Pradesh,2024-10-28,33.0,7.5,57.9,29.0,35.6,6.1,991.1,38.9
Uttarakhand,2024-10-28,8.6,2.2,92.6,-0.9,19.5,21.5,852.8,8.6
West Bengal,2024-10-28,23.3,2.4,91.6,17.2,27.5,16.1,1018.6,23.3
Andaman and Nicobar Islands,2024-10-28,25.5,0.0,98.0,21.0,32.9,26.8,999.9,25.5
Chandigarh,2024-10-28,28.9,0.0,67.8,23.0,36.8,10.9,975.5,32.1
Dadra and Nagar Haveli and Daman and Diu,2024-10-28,27.2,0.0,98.0,21.4,31.0,16.1,1009.9,33.1
Delhi,2024-10-28,24.7,0.7,44.4,20.1,29.4,7.3,988.6,24.7
Jammu and Kashmir,2024-10-28,-3.5,7.0,79.0,-14.7,6.2,19.9,787.6,-3.5
Ladakh,2024-10-28,-14.7,0.4,30.9,-22.4,-7.6,13.4,595.1,-14.7
Lakshadweep,2024-10-28,24.6,0.3,98.0,22.0,26.4,19.4,1013.5,24.6
Puducherry,2024-10-28,29.7,0.0,97.8,29.9,30.0,21.4,1008.7,42.4
Andhra Pradesh,2024-10-29,29.0,27.2,87.2,22.0,34.2,25.9,983.5,36.6
Arunachal Pradesh,2024-10-29,-0.3,0.0,85.9,-6.4,6.3,21.5,769.6,-0.3
Assam,2024-10-29,26.3,0.0,86.1,20.4,33.7,9.3,999.8,26.3
Bihar,2024-10-29,26.1,0.0,85.6,20.7,30.8,6.4,1010.0,26.1
Chhattisgarh,2024-10-29,24.1,0.1,79.2,19.8,27.2,9.4,968.3,24.1
Goa,2024-10-29,21.2,4.2,98.0,17.1,27.0,12.3,1012.3,21.2
Gujarat,2024-10-29,23.8,0.0,35.1,13.5,36.5,7.3,983.2,23.8
Haryana,2024-10-29,21.4,0.9,62.3,14.4,25.4,10.7,975.5,21.4
Himachal Pradesh,2024-10-29,-6.2,2.4,93.6,-12.9,-0.4,27.8,731.3,-6.2
Jharkhand,2024-10-29,28.7,1.6,68.4,21.3,37.3,6.6,976.2,31.8
Karnataka,2024-10-29,10.8,0.0,78.6,2.3,19.4,13.2,901.5,10.8
Kerala,2024-10-29,33.8,0.0,98.0,32.0,35.8,17.4,999.6,62.7
Madhya Pradesh,2024-10-29,23.0,0.2,61.7,20.5,29.9,2.8,953.3,23.0
Maharashtra,2024-10-29,21.5,0.0,64.7,17.9,25.2,14.1,931.1,21.5
Manipur,2024-10-29,15.2,0.0,92.7,11.0,19.8,6.3,915.7,15.2
Meghalaya,2024-10-29,13.0,0.3,83.7,7.6,22.0,11.4,876.3,13.0
Mizoram,2024-10-29,19.2,0.0,84.1,14.7,24.9,13.8,895.1,19.2
Nagaland,2024-10-29,8.9,0.0,92.3,2.4,16.4,4.8,880.9,8.9
Odisha,2024-10-29,19.3,0.0,92.4,12.7,28.4,19.1,997.0,19.3
Punjab,2024-10-29,22.6,3.2,66.7,17.1,27.6,14.6,981.3,22.6
Rajasthan,2024-10-29,24.3,0.0,15.0,16.0,34.3,10.8,978.7,24.3
Sikkim,2024-10-29,-2.3,0.0,76.5,-16.5,8.1,27.3,785.3,-2.3
Tamil Nadu,2024-10-29,27.2,2.5,98.0,21.6,32.4,20.3,1009.0,33.0
Telangana,2024-10-29,24.4,0.5,49.8,19.9,32.8,9.2,956.2,24.4
Tripura,2024-10-29,27.9,0.0,90.4,25.5,32.2,4.4,1013.8,33.7
Uttar Pradesh,2024-10-29,27.0,0.8,78.9,19.0,32.2,7.6,991.9,29.7
Uttarakhand,2024-10-29,4.0,0.0,75.6,0.5,7.5,21.2,863.8,4.0
West Bengal,2024-10-29,26.0,0.2,75.1,18.8,30.9,22.5,1017.6,26.0
Andaman and Nicobar Islands,2024-10-29,26.7,0.0,98.0,25.3,33.2,24.3,991.5,26.7
Chandigarh,2024-10-29,24.9,0.8,55.4,20.5,32.5,0.1,975.1,24.9
Dadra and Nagar Haveli and Daman and Diu,2024-10-29,28.8,3.0,98.0,25.8,29.8,14.3,1021.6,38.7
Delhi,2024-10-29,28.4,0.5,42.1,23.8,31.8,13.3,983.5,28.4
Jammu and Kashmir,2024-10-29,1.6,0.5,88.4,-3.4,9.4,20.5,812.9,1.6
Ladakh,2024-10-29,-13.7,1.4,27.0,-23.7,-7.1,16.1,598.8,-13.7
Lakshadweep,2024-10-29,26.4,1.2,98.0,21.6,30.0,20.4,1013.8,26.4
Puducherry,2024-10-29,29.6,0.0,98.0,24.6,34.7,27.5,1009.2,41.8
Andhra Pradesh,2024-10-30,26.0,12.9,86.8,20.3,29.6,17.2,999.8,26.0
Arunachal Pradesh,2024-10-30,0.5,0.0,88.9,-6.9,9.6,24.6,750.6,0.5
Assam,2024-10-30,34.9,32.0,69.5,29.3,39.1,10.4,993.4,49.9
Bihar,2024-10-30,25.7,0.0,78.4,16.6,30.9,2.2,1015.3,25.7
Chhattisgarh,2024-10-30,27.0,1.3,69.5,18.2,33.6,12.8,982.4,28.8
Goa,2024-10-30,24.1,0.0,98.0,19.8,27.9,21.0,1000.6,24.1
Gujarat,2024-10-30,26.4,1.4,36.0,13.1,43.0,16.7,992.1,26.4
Haryana,2024-10-30,26.2,0.0,56.7,22.8,29.7,4.9,983.5,26.2
Himachal Pradesh,2024-10-30,-6.9,23.5,84.5,-10.3,-3.7,26.2,732.0,-6.9
Jharkhand,2024-10-30,19.6,0.1,89.7,13.2,24.8,8.5,960.4,19.6
Karnataka,2024-10-30,16.9,0.8,73.5,11.6,21.2,13.1,924.9,16.9
Kerala,2024-10-30,25.1,1.3,98.0,22.2,28.9,12.0,1005.7,25.1
Madhya Pradesh,2024-10-30,23.6,0.3,79.4,17.0,29.6,7.5,944.5,23.6
Maharashtra,2024-10-30,22.8,1.3,62.4,13.9,29.9,9.4,946.4,22.8
Manipur,2024-10-30,16.1,0.6,80.7,6.5,23.7,10.8,923.8,16.1
Meghalaya,2024-10-30,14.8,0.0,98.0,10.9,17.6,8.5,864.2,14.8
Mizoram,2024-10-30,16.0,0.5,90.9,8.5,22.9,8.5,891.4,16.0
Nagaland,2024-10-30,11.8,2.0,98.0,8.2,13.9,11.8,861.4,11.8
Odisha,2024-10-30,30.0,0.0,76.0,20.2,40.2,7.6,1002.5,36.6
Punjab,2024-10-30,25.1,1.1,53.4,16.4,31.1,2.0,990.6,25.1
Rajasthan,2024-10-30,20.9,3.3,26.1,7.8,33.3,10.8,979.2,20.9
Sikkim,2024-10-30,2.1,0.0,91.3,-3.3,7.8,18.6,785.5,2.1
Tamil Nadu,2024-10-30,23.2,1.6,98.0,20.1,22.9,28.2,992.0,23.2
Telangana,2024-10-30,25.5,0.0,58.8,23.2,28.3,6.1,952.8,25.5
Tripura,2024-10-30,27.2,0.9,76.7,21.6,31.8,6.2,1005.7,29.9
Uttar Pradesh,2024-10-30,27.1,0.2,56.2,21.8,32.7,10.3,997.3,27.9
Uttarakhand,2024-10-30,3.3,0.6,80.8,-1.1,8.9,18.9,877.0,3.3
West Bengal,2024-10-30,24.6,0.9,85.5,19.9,29.3,15.8,1004.4,24.6
Andaman and Nicobar Islands,2024-10-30,21.6,0.0,98.0,18.4,27.4,21.3,1003.5,21.6
