Region,Date,Temperature_C,Precipitation_mm,Humidity_percent,Min_Temperature_C,Max_Temperature_C,Wind_Speed_kmh,Atmospheric_Pressure_hPa,Heat_Index_C
Punjab,2024-10-09,22.3,0.0,73.0,15.5,28.0,9.2,969.5,22.3
Rajasthan,2024-10-09,28.9,3.7,24.2,20.6,36.3,14.5,969.2,28.9
Sikkim,2024-10-09,-0.6,0.0,91.8,-8.0,7.9,20.8,780.4,-0.6
Tamil Nadu,2024-10-09,26.4,0.0,98.0,22.2,32.0,22.0,999.7,26.4
Telangana,2024-10-09,32.3,0.0,37.5,25.5,37.6,2.5,949.7,32.3
Tripura,2024-10-09,26.4,0.9,87.7,17.9,32.2,7.1,999.4,26.4
Uttar Pradesh,2024-10-09,32.2,1.0,61.6,23.5,41.5,1.8,1002.2,38.0
Uttarakhand,2024-10-09,7.8,0.8,78.3,0.2,16.7,20.4,852.4,7.8
West Bengal,2024-10-09,30.5,5.7,79.3,21.7,39.9,13.5,1014.5,39.1
Andaman and Nicobar Islands,2024-10-09,33.4,0.0,98.0,31.8,36.3,23.3,1007.8,60.4
Chandigarh,2024-10-09,26.9,1.2,75.8,20.6,36.7,7.2,971.4,26.9
Dadra and Nagar Haveli and Daman and Diu,2024-10-09,24.8,0.0,98.0,19.2,30.8,18.0,1011.8,24.8
Delhi,2024-10-09,23.8,1.2,51.4,21.5,25.4,9.2,984.7,23.8
Jammu and Kashmir,2024-10-09,-0.5,0.0,93.3,-8.5,14.3,23.8,808.7,-0.5
Ladakh,2024-10-09,-10.0,1.1,37.6,-28.7,2.6,16.2,588.8,-10.0
Lakshadweep,2024-10-09,29.4,0.0,98.0,27.1,33.5,20.7,1011.8,41.0
Puducherry,2024-10-09,27.1,0.0,98.0,21.3,29.5,13.8,1012.7,32.8
Andhra Pradesh,2024-10-10,30.8,0.0,79.3,22.8,37.0,21.2,996.5,40.0
Arunachal Pradesh,2024-10-10,0.4,0.3,91.6,-3.8,6.6,24.3,754.0,0.4
Assam,2024-10-10,25.8,0.0,79.4,24.6,31.8,9.4,1007.6,25.8
Bihar,2024-10-10,27.3,0.6,73.2,19.3,33.0,4.7,1001.1,29.6
Chhattisgarh,2024-10-10,31.6,0.0,72.5,24.5,37.8,6.5,987.3,40.2
Goa,2024-10-10,27.8,0.0,98.0,24.4,30.9,14.3,1012.5,35.1
Gujarat,2024-10-10,28.8,1.1,19.5,19.7,38.5,12.6,998.3,28.8
Haryana,2024-10-10,25.5,0.0,45.0,16.3,32.7,2.2,976.3,25.5
Himachal Pradesh,2024-10-10,-0.6,0.0,83.8,-10.8,9.1,20.3,742.0,-0.6
Jharkhand,2024-10-10,26.7,0.0,82.0,22.6,32.6,14.3,978.1,26.7
Karnataka,2024-10-10,17.2,0.6,63.5,13.7,21.2,7.6,916.0,17.2
Kerala,2024-10-10,27.9,4.0,98.0,23.7,29.7,9.3,1013.1,35.4
Madhya Pradesh,2024-10-10,25.6,18.2,65.8,21.0,29.1,3.1,938.2,25.6
Maharashtra,2024-10-10,27.8,1.1,49.2,21.4,30.9,17.1,937.9,28.1
Manipur,2024-10-10,20.8,11.3,95.3,17.7,24.2,7.8,910.8,20.8
Meghalaya,2024-10-10,11.8,0.0,98.0,4.4,17.4,8.1,876.2,11.8
Mizoram,2024-10-10,17.1,1.0,84.1,9.2,21.9,7.6,885.5,17.1
Nagaland,2024-10-10,12.9,0.0,94.1,4.4,22.5,6.8,869.0,12.9
Odisha,2024-10-10,30.6,2.9,78.7,24.0,38.5,14.8,1012.4,39.2
Punjab,2024-10-10,30.6,0.0,70.2,24.6,33.7,7.0,986.6,36.6
Rajasthan,2024-10-10,26.0,0.0,15.0,21.1,33.1,9.5,986.7,26.0
Sikkim,2024-10-10,-2.3,10.3,66.3,-12.5,5.8,23.2,788.0,-2.3
Tamil Nadu,2024-10-10,23.1,0.0,98.0,18.3,28.7,27.9,994.1,23.1
Telangana,2024-10-10,27.1,0.0,49.1,23.0,33.4,11.2,959.1,27.4
Tripura,2024-10-10,26.1,1.5,75.1,19.9,30.9,8.7,993.9,26.1
Uttar Pradesh,2024-10-10,28.5,0.3,63.6,22.8,32.4,7.1,992.2,30.6
Uttarakhand,2024-10-10,5.9,0.0,52.9,-7.9,18.8,20.3,861.9,5.9
West Bengal,2024-10-10,25.2,0.0,89.4,19.0,29.0,20.8,1024.0,25.2
Andaman and Nicobar Islands,2024-10-10,24.8,2.1,98.0,21.1,28.7,35.0,1003.6,24.8
Chandigarh,2024-10-10,26.5,1.5,77.6,22.8,31.7,0.8,968.1,26.5
Dadra and Nagar Haveli and Daman and Diu,2024-10-10,34.3,0.3,80.2,31.8,35.6,18.3,1019.4,53.7
Delhi,2024-10-10,22.9,0.0,40.1,15.3,29.3,3.9,980.6,22.9
Jammu and Kashmir,2024-10-10,3.0,0.0,89.6,-4.9,7.7,23.6,803.0,3.0
Ladakh,2024-10-10,-9.8,0.7,19.0,-24.3,3.3,10.1,589.3,-9.8
Lakshadweep,2024-10-10,25.2,0.1,98.0,23.1,29.0,18.3,994.4,25.2
Puducherry,2024-10-10,29.7,0.0,98.0,26.0,35.3,23.7,1018.6,42.4
Andhra Pradesh,2024-10-11,28.4,0.2,81.2,21.4,35.3,45.6,995.5,33.5
Arunachal Pradesh,2024-10-11,3.9,0.1,73.8,-7.4,11.6,17.7,761.2,3.9
Assam,2024-10-11,28.8,0.0,87.6,23.5,34.6,7.2,1001.9,35.9
Bihar,2024-10-11,32.4,0.8,71.7,24.3,41.9,4.1,1019.8,42.1
Chhattisgarh,2024-10-11,25.1,0.5,85.7,22.8,31.1,1.5,979.6,25.1
Goa,2024-10-11,30.6,0.0,98.0,26.8,34.6,12.4,1000.1,46.3
Gujarat,2024-10-11,27.2,0.0,38.1,16.3,35.0,7.0,985.5,27.2
Haryana,2024-10-11,24.1,0.9,52.7,16.7,31.3,8.0,973.6,24.1
Himachal Pradesh,2024-10-11,0.6,0.0,90.6,-6.5,6.1,19.6,735.3,0.6
Jharkhand,2024-10-11,33.6,0.0,92.2,26.7,42.9,6.1,982.8,58.1
Karnataka,2024-10-11,24.6,0.0,60.8,16.6,31.7,11.3,926.5,24.6
Kerala,2024-10-11,29.5,0.1,96.4,26.8,31.9,13.8,1005.8,41.0
Madhya Pradesh,2024-10-11,22.0,0.5,83.9,19.0,25.8,3.2,947.5,22.0
Maharashtra,2024-10-11,19.4,1.0,50.7,11.8,26.1,13.7,938.0,19.4
Manipur,2024-10-11,23.0,1.1,87.1,13.0,30.5,10.6,917.6,23.0
Meghalaya,2024-10-11,15.2,0.8,98.0,9.3,23.4,16.4,872.2,15.2
Mizoram,2024-10-11,16.8,1.7,96.4,10.5,21.8,0.1,884.0,16.8
Nagaland,2024-10-11,12.1,1.9,98.0,10.7,15.3,5.3,862.4,12.1
Odisha,2024-10-11,25.5,0.5,85.6,17.9,31.5,19.1,1008.8,25.5
Punjab,2024-10-11,26.4,0.0,52.3,21.6,33.2,7.8,972.4,26.4
Rajasthan,2024-10-11,30.9,1.2,15.0,16.4,45.5,14.9,979.1,30.9
Sikkim,2024-10-11,-3.0,1.3,82.0,-8.9,0.2,17.7,786.8,-3.0
Tamil Nadu,2024-10-11,28.5,0.0,98.0,24.2,32.5,24.9,1006.8,37.8
Telangana,2024-10-11,32.0,5.2,50.3,29.0,36.6,6.3,945.5,34.5
Tripura,2024-10-11,32.6,0.0,79.4,24.7,40.0,13.4,992.3,46.4
Uttar Pradesh,2024-10-11,28.8,0.4,68.5,19.6,33.9,11.3,991.3,32.0
Uttarakhand,2024-10-11,11.0,0.0,73.4,3.8,17.7,17.9,849.8,11.0
West Bengal,2024-10-11,23.3,0.0,91.3,15.8,30.3,20.1,1008.1,23.3
Andaman and Nicobar Islands,2024-10-11,27.9,0.0,98.0,21.8,32.2,28.4,1006.8,35.5
Chandigarh,2024-10-11,25.9,0.9,72.3,24.8,31.9,10.7,975.8,25.9
Dadra and Nagar Haveli and Daman and Diu,2024-10-11,32.5,1.0,98.0,30.7,35.4,16.0,1002.9,55.6
Delhi,2024-10-11,24.9,0.0,43.5,21.7,29.1,0.0,992.2,24.9
Jammu and Kashmir,2024-10-11,1.4,0.3,91.2,-3.9,6.1,16.5,821.4,1.4
Ladakh,2024-10-11,-16.0,1.5,41.5,-30.6,-1.5,16.2,586.1,-16.0
Lakshadweep,2024-10-11,30.0,0.0,98.0,23.6,32.6,18.3,1022.5,43.5
Puducherry,2024-10-11,26.1,0.0,98.0,23.4,30.6,20.9,1017.3,26.1
Andhra Pradesh,2024-10-12,30.8,1.1,76.6,25.7,34.2,26.2,999.7,39.2
Arunachal Pradesh,2024-10-12,-2.6,0.0,88.1,-15.5,8.5,26.5,775.5,-2.6
Assam,2024-10-12,26.5,0.3,89.4,23.9,27.4,13.9,998.5,26.5
Bihar,2024-10-12,32.6,0.9,79.8,27.2,40.2,3.4,1007.4,46.4
Chhattisgarh,2024-10-12,25.7,0.4,83.8,17.9,33.1,6.0,981.1,25.7
Goa,2024-10-12,26.6,0.0,98.0,19.8,33.3,14.2,1003.3,26.6
Gujarat,2024-10-12,24.8,1.8,20.1,14.1,35.3,9.4,978.7,24.8
Haryana,2024-10-12,27.8,2.6,50.5,23.6,30.4,6.1,980.4,28.3
Himachal Pradesh,2024-10-12,-1.4,0.0,79.2,-9.8,7.9,20.9,745.7,-1.4
Jharkhand,2024-10-12,31.5,1.6,77.1,23.2,39.4,8.0,972.5,41.4
Karnataka,2024-10-12,15.6,0.9,83.7,7.4,22.3,10.4,913.2,15.6
Kerala,2024-10-12,22.3,1.7,98.0,20.6,27.4,16.5,1005.3,22.3
Madhya Pradesh,2024-10-12,26.9,0.0,74.4,22.3,32.1,11.7,953.0,26.9
Maharashtra,2024-10-12,22.2,2.5,62.3,18.4,27.2,14.8,940.0,22.2
Manipur,2024-10-12,26.1,1.7,93.7,21.6,30.5,6.9,906.0,26.1
Meghalaya,2024-10-12,13.7,0.6,85.3,10.2,21.1,8.2,872.4,13.7
Mizoram,2024-10-12,15.2,0.0,79.1,10.5,16.9,5.2,894.6,15.2
Nagaland,2024-10-12,15.6,0.0,85.6,7.5,23.3,12.0,874.1,15.6
Odisha,2024-10-12,29.9,0.7,84.2,22.7,33.5,17.5,1005.7,38.4
Punjab,2024-10-12,31.9,0.1,54.5,26.2,39.0,8.5,984.1,35.3
Rajasthan,2024-10-12,25.0,0.0,26.7,16.0,37.6,1.6,982.4,25.0
Sikkim,2024-10-12,1.1,0.0,91.5,-4.8,6.6,24.6,771.3,1.1
Tamil Nadu,2024-10-12,24.3,0.3,98.0,20.3,29.6,14.4,1009.8,24.3
Telangana,2024-10-12,27.4,0.0,54.5,20.4,34.5,9.8,960.3,28.2
Tripura,2024-10-12,31.0,0.0,77.9,22.9,38.4,6.9,994.9,40.3
Uttar Pradesh,2024-10-12,32.0,0.0,59.9,28.9,35.3,4.3,993.2,37.0
Uttarakhand,2024-10-12,8.0,0.5,81.5,-1.8,18.3,21.8,847.6,8.0
West Bengal,2024-10-12,28.0,0.0,71.9,23.6,34.7,17.7,1013.6,30.9
Andaman and Nicobar Islands,2024-10-12,24.5,0.0,98.0,19.6,26.0,28.5,994.3,24.5
Chandigarh,2024-10-12,33.0,0.0,66.2,23.7,41.2,8.1,966.1,41.9
Dadra and Nagar Haveli and Daman and Diu,2024-10-12,32.3,0.8,98.0,32.3,32.9,5.8,1016.7,54.4
Delhi,2024-10-12,30.2,0.4,44.3,23.4,35.8,5.3,995.4,30.5
Jammu and Kashmir,2024-10-12,2.9,0.0,75.8,-8.4,9.9,14.5,817.0,2.9
Ladakh,2024-10-12,-12.7,0.0,41.8,-26.6,1.8,15.1,585.9,-12.7
Lakshadweep,2024-10-12,24.5,0.7,98.0,21.6,27.3,13.8,1004.4,24.5
Puducherry,2024-10-12,27.8,0.5,98.0,22.9,30.4,54.1,1006.3,35.3
Andhra Pradesh,2024-10-13,26.8,0.0,77.2,24.0,30.0,13.3,1002.5,26.8
Arunachal Pradesh,2024-10-13,3.9,0.9,73.6,-0.5,11.8,30.0,756.5,3.9
Assam,2024-10-13,27.2,0.2,84.9,20.6,33.2,14.8,1002.0,30.6
Bihar,2024-10-13,31.5,1.0,65.9,28.6,38.5,11.5,1002.1,37.6
Chhattisgarh,2024-10-13,34.4,6.2,80.1,30.2,38.9,7.8,968.5,54.1
Goa,2024-10-13,32.1,0.8,98.0,29.2,36.9,17.7,1000.0,53.8
Gujarat,2024-10-13,28.1,0.7,20.4,19.2,39.2,10.4,991.2,28.1
Haryana,2024-10-13,28.2,0.0,40.7,23.5,31.1,13.1,978.7,28.2
Himachal Pradesh,2024-10-13,5.9,0.0,93.9,-5.1,14.8,22.1,729.8,5.9
Jharkhand,2024-10-13,19.6,0.0,87.2,16.2,22.2,6.1,978.2,19.6
Karnataka,2024-10-13,15.2,0.3,84.8,9.9,17.6,19.4,923.8,15.2
Kerala,2024-10-13,24.2,2.0,98.0,19.2,24.6,12.9,993.8,24.2
Madhya Pradesh,2024-10-13,30.3,0.0,55.4,25.3,35.3,12.8,950.2,32.5
Maharashtra,2024-10-13,20.8,2.0,64.2,13.2,29.1,10.6,938.9,20.8
Manipur,2024-10-13,16.7,1.7,73.1,11.9,23.0,8.7,914.2,16.7
Meghalaya,2024-10-13,9.1,0.0,84.0,-3.4,19.2,7.9,860.9,9.1
Mizoram,2024-10-13,13.2,0.0,75.4,3.4,21.4,8.9,891.1,13.2
Nagaland,2024-10-13,12.3,0.0,98.0,1.6,20.1,5.6,866.0,12.3
Odisha,2024-10-13,23.8,0.0,86.8,15.0,33.3,17.8,1007.8,23.8
Punjab,2024-10-13,28.1,1.5,70.8,24.1,34.9,1.2,982.6,31.0
Rajasthan,2024-10-13,28.0,0.0,15.0,11.3,44.9,16.2,983.6,28.0
Sikkim,2024-10-13,7.2,1.5,66.4,0.0,14.8,24.2,777.5,7.2
Tamil Nadu,2024-10-13,26.3,0.0,98.0,21.2,31.1,24.5,1003.3,26.3
Telangana,2024-10-13,28.7,0.8,59.0,27.4,34.5,12.6,947.8,30.4
Tripura,2024-10-13,24.7,0.8,79.4,20.4,28.8,5.2,1013.5,24.7
Uttar Pradesh,2024-10-13,30.2,0.3,58.1,27.7,33.4,15.0,986.6,32.8
Uttarakhand,2024-10-13,6.3,2.2,78.3,-3.1,16.1,23.7,854.5,6.3
West Bengal,2024-10-13,28.4,1.8,98.0,19.0,34.2,59.0,1013.5,37.2
Andaman and Nicobar Islands,2024-10-13,24.7,7.0,98.0,19.9,29.9,35.1,1013.0,24.7
Chandigarh,2024-10-13,29.8,13.4,63.8,18.5,37.8,1.9,979.3,33.2
Dadra and Nagar Haveli and Daman and Diu,2024-10-13,33.1,0.6,98.0,29.0,34.1,16.4,1005.4,58.8
Delhi,2024-10-13,24.8,0.0,53.7,22.3,30.9,0.0,981.4,24.8
Jammu and Kashmir,2024-10-13,1.8,1.2,76.6,-5.0,7.0,20.3,811.0,1.8
Ladakh,2024-10-13,-7.2,0.0,35.1,-19.2,5.3,21.7,588.1,-7.2
Lakshadweep,2024-10-13,23.4,0.5,98.0,22.2,24.1,20.1,1014.5,23.4
Puducherry,2024-10-13,29.2,2.2,98.0,23.9,35.7,24.9,1006.5,40.6
Andhra Pradesh,2024-10-14,31.5,0.0,62.9,24.6,38.8,19.0,999.8,36.7
Arunachal Pradesh,2024-10-14,3.3,0.0,82.3,-6.5,10.8,15.5,764.3,3.3
Assam,2024-10-14,24.5,0.2,75.8,16.6,33.3,5.9,1007.3,24.5
Bihar,2024-10-14,30.3,1.0,79.8,25.6,37.0,5.5,1007.2,38.4
Chhattisgarh,2024-10-14,34.0,0.0,65.8,24.1,41.7,9.8,975.9,44.6
Goa,2024-10-14,28.6,0.6,98.0,27.0,31.5,18.1,1011.3,38.0
Gujarat,2024-10-14,22.1,3.8,39.2,6.1,39.6,8.8,994.3,22.1
Haryana,2024-10-14,28.6,0.0,52.1,21.1,38.2,11.0,980.1,29.4
Himachal Pradesh,2024-10-14,2.4,0.5,73.9,-3.3,8.9,24.5,736.6,2.4
Jharkhand,2024-10-14,29.0,0.9,97.6,26.9,33.0,3.7,979.1,39.5
Karnataka,2024-10-14,22.9,0.0,57.0,14.7,32.3,11.2,925.8,22.9
Kerala,2024-10-14,29.1,0.0,89.0,26.3,32.4,12.7,1004.7,37.2
Madhya Pradesh,2024-10-14,22.7,1.4,78.5,16.1,30.9,12.0,952.6,22.7
Maharashtra,2024-10-14,18.3,0.4,62.6,14.0,22.1,15.2,939.2,18.3
Manipur,2024-10-14,21.2,0.0,84.3,14.6,28.6,6.9,924.3,21.2
Meghalaya,2024-10-14,13.8,0.6,94.4,7.3,17.5,10.0,872.3,13.8
Mizoram,2024-10-14,19.8,0.0,93.2,12.2,26.4,10.3,893.8,19.8
Nagaland,2024-10-14,10.7,0.0,85.7,3.5,19.7,5.0,860.9,10.7
Odisha,2024-10-14,29.7,0.0,70.6,26.0,32.7,11.6,1005.5,34.5
Punjab,2024-10-14,23.4,1.0,77.6,20.3,25.9,1.6,982.3,23.4
Rajasthan,2024-10-14,33.4,0.0,20.4,19.9,42.7,9.8,972.9,33.4
Sikkim,2024-10-14,0.9,0.0,95.5,-6.8,7.8,15.2,775.9,0.9
Tamil Nadu,2024-10-14,32.3,0.0,94.1,31.7,34.8,24.6,1004.2,52.5
Telangana,2024-10-14,32.1,0.1,53.1,27.0,35.9,3.5,957.4,35.3
Tripura,2024-10-14,26.6,0.0,76.3,19.0,29.7,5.7,1013.7,26.6
Uttar Pradesh,2024-10-14,30.8,11.5,72.3,26.7,36.8,14.9,999.9,37.8
Uttarakhand,2024-10-14,5.4,0.0,68.3,-2.9,8.4,13.5,853.7,5.4
West Bengal,2024-10-14,25.7,0.8,83.8,18.4,37.1,23.8,1011.5,25.7
Andaman and Nicobar Islands,2024-10-14,27.6,0.0,98.0,25.1,29.9,33.4,1000.8,34.6
Chandigarh,2024-10-14,30.1,3.7,57.6,23.5,36.7,1.8,966.1,32.6
Dadra and Nagar Haveli and Daman and Diu,2024-10-14,25.0,0.5,98.0,23.5,28.8,14.9,1017.7,25.0
Delhi,2024-10-14,24.6,0.0,47.3,18.4,32.6,14.5,996.5,24.6
Jammu and Kashmir,2024-10-14,3.1,0.4,97.1,-4.5,8.3,20.5,811.2,3.1
Ladakh,2024-10-14,-10.7,0.5,42.3,-20.9,4.5,13.8,596.9,-10.7
Lakshadweep,2024-10-14,19.9,0.0,98.0,14.2,24.8,22.7,1013.9,19.9
Puducherry,2024-10-14,27.4,5.6,98.0,24.0,29.9,44.6,1017.6,34.0
Andhra Pradesh,2024-10-15,24.1,0.7,82.9,16.7,32.4,24.2,989.0,24.1
Arunachal Pradesh,2024-10-15,5.1,0.0,77.1,-4.0,17.4,12.8,749.3,5.1
Assam,2024-10-15,25.7,0.0,90.8,18.7,32.2,4.8,1008.4,25.7
Bihar,2024-10-15,27.8,0.0,84.3,21.0,34.0,8.3,1012.2,32.1
Chhattisgarh,2024-10-15,25.2,0.0,92.3,21.0,28.4,9.9,973.6,25.2
Goa,2024-10-15,30.9,2.2,98.0,25.7,34.4,16.0,1004.1,47.8
Gujarat,2024-10-15,34.9,0.4,25.6,25.1,43.9,11.2,994.7,34.9
Haryana,2024-10-15,28.1,0.0,52.7,22.6,35.8,8.6,996.6,28.9
Himachal Pradesh,2024-10-15,-0.4,0.0,81.5,-6.2,6.7,23.7,738.6,-0.4
Jharkhand,2024-10-15,26.8,1.5,76.6,24.0,31.4,10.4,984.5,26.8
Karnataka,2024-10-15,26.8,0.0,77.5,22.1,32.5,17.7,915.5,26.8
Kerala,2024-10-15,33.7,0.8,98.0,31.1,37.3,9.8,1018.1,62.3
Madhya Pradesh,2024-10-15,24.4,0.2,58.1,18.4,31.3,6.6,949.5,24.4
Maharashtra,2024-10-15,27.8,0.4,59.1,20.9,35.8,7.6,952.5,29.1
Manipur,2024-10-15,19.6,0.0,80.4,17.1,24.0,11.5,915.2,19.6
Meghalaya,2024-10-15,16.4,68.8,92.4,10.3,21.6,7.0,859.1,16.4
Mizoram,2024-10-15,22.9,0.0,95.8,14.4,32.5,8.7,894.5,22.9
Nagaland,2024-10-15,14.5,0.0,96.9,9.7,19.3,10.0,875.4,14.5
Odisha,2024-10-15,22.8,1.3,80.1,14.8,29.1,18.4,985.3,22.8
Punjab,2024-10-15,29.9,12.2,65.3,23.0,33.8,11.6,979.1,33.7
Rajasthan,2024-10-15,28.8,0.2,25.3,18.7,38.4,13.7,974.0,28.8
Sikkim,2024-10-15,3.8,0.5,86.8,-4.3,13.6,22.9,784.1,3.8
Tamil Nadu,2024-10-15,28.1,2.4,95.2,28.4,29.6,27.2,1000.2,35.6
Telangana,2024-10-15,36.9,0.0,60.0,31.1,45.3,7.7,942.6,51.1
Tripura,2024-10-15,29.7,0.0,76.7,27.8,33.5,4.0,994.5,36.0
Uttar Pradesh,2024-10-15,31.7,0.0,60.0,28.5,38.7,7.4,989.4,36.4
Uttarakhand,2024-10-15,9.6,0.0,80.7,0.9,17.5,27.0,865.4,9.6
West Bengal,2024-10-15,27.8,0.0,94.4,20.5,35.8,21.2,1017.5,34.2
Andaman and Nicobar Islands,2024-10-15,19.4,0.6,98.0,16.3,22.5,35.9,1019.0,19.4
Chandigarh,2024-10-15,22.8,0.0,56.8,17.1,25.5,2.7,964.2,22.8
Dadra and Nagar Haveli and Daman and Diu,2024-10-15,24.8,0.0,98.0,18.6,27.5,13.8,1012.1,24.8
Delhi,2024-10-15,31.3,0.0,57.0,24.1,36.9,7.4,988.0,34.7
Jammu and Kashmir,2024-10-15,4.7,1.5,70.5,-1.0,10.4,20.3,813.8,4.7
Ladakh,2024-10-15,-15.5,2.6,29.8,-25.0,-3.8,10.7,592.2,-15.5
Lakshadweep,2024-10-15,27.3,0.3,98.0,24.1,31.8,17.2,1013.7,33.5
Puducherry,2024-10-15,29.3,1.6,95.8,26.4,30.6,22.9,1028.8,40.1
Andhra Pradesh,2024-10-16,24.1,0.0,78.9,18.7,28.7,14.9,991.4,24.1
Arunachal Pradesh,2024-10-16,1.7,0.0,80.3,-8.4,13.9,20.9,758.7,1.7
Assam,2024-10-16,28.3,0.0,85.1,20.5,32.3,8.4,1007.2,33.9
Bihar,2024-10-16,30.4,2.3,59.6,23.6,39.2,11.6,1006.5,33.6
Chhattisgarh,2024-10-16,34.7,0.4,70.6,30.8,38.1,3.5,967.7,49.5
Goa,2024-10-16,30.6,1.6,98.0,25.5,32.6,15.1,1001.1,46.0
Gujarat,2024-10-16,23.4,0.3,28.0,10.9,36.5,14.1,982.9,23.4
Haryana,2024-10-16,27.2,0.0,50.0,21.3,33.3,13.4,982.3,27.6
Himachal Pradesh,2024-10-16,-1.6,0.1,87.8,-9.9,6.4,24.1,748.6,-1.6
Jharkhand,2024-10-16,25.3,0.0,88.3,21.2,30.4,13.6,969.1,25.3
Karnataka,2024-10-16,22.1,0.4,67.9,16.3,27.0,9.5,912.5,22.1
Kerala,2024-10-16,29.6,0.9,98.0,25.8,32.6,11.5,1006.9,42.0
Madhya Pradesh,2024-10-16,22.6,1.1,98.0,19.4,27.4,8.7,952.8,22.6
Maharashtra,2024-10-16,30.7,0.0,54.7,24.7,35.3,10.3,950.2,33.1
Manipur,2024-10-16,18.4,0.0,89.1,17.0,20.1,13.2,918.7,18.4
Meghalaya,2024-10-16,10.5,0.0,98.0,7.4,15.0,0.7,873.4,10.5
Mizoram,2024-10-16,22.8,0.6,93.4,19.6,28.5,10.1,893.4,22.8
Nagaland,2024-10-16,15.4,0.3,77.0,10.8,23.2,11.1,866.3,15.4
Odisha,2024-10-16,27.9,0.0,89.1,24.1,30.0,21.1,1005.9,33.5
Punjab,2024-10-16,31.3,0.2,61.5,28.3,35.9,2.2,988.4,36.0
Rajasthan,2024-10-16,33.2,0.0,15.0,26.0,38.3,12.7,990.9,33.2
Sikkim,2024-10-16,-1.4,1.5,78.3,-7.8,4.6,27.8,786.9,-1.4
Tamil Nadu,2024-10-16,25.4,0.0,98.0,20.1,29.5,13.2,1003.5,25.4
Telangana,2024-10-16,30.4,0.0,48.9,25.2,34.0,2.0,961.1,31.4
Tripura,2024-10-16,29.2,0.0,89.1,20.8,34.1,4.8,1004.5,37.5
Uttar Pradesh,2024-10-16,31.6,17.0,61.1,25.9,35.1,7.6,980.8,36.5
Uttarakhand,2024-10-16,9.8,0.6,70.3,5.8,16.1,20.3,857.6,9.8
West Bengal,2024-10-16,25.9,0.0,98.0,17.7,31.7,20.9,1015.1,25.9
Andaman and Nicobar Islands,2024-10-16,21.0,3.5,98.0,16.2,27.7,25.4,999.4,21.0
Chandigarh,2024-10-16,31.5,2.4,64.9,21.7,37.8,10.0,963.8,37.4
Dadra and Nagar Haveli and Daman and Diu,2024-10-16,25.6,1.3,98.0,20.9,30.8,19.4,1005.6,25.6
Delhi,2024-10-16,30.6,0.0,46.9,27.6,39.1,9.5,996.5,31.5
Jammu and Kashmir,2024-10-16,-1.6,0.0,93.2,-6.4,5.2,21.6,814.1,-1.6
Ladakh,2024-10-16,-10.3,0.4,40.5,-18.8,-3.8,13.2,596.5,-10.3
Lakshadweep,2024-10-16,28.6,0.0,98.0,22.8,33.9,16.7,1010.7,38.2
Puducherry,2024-10-16,25.3,18.9,98.0,20.2,28.7,11.9,999.4,25.3
Andhra Pradesh,2024-10-17,25.9,0.0,68.7,17.0,34.6,24.5,987.8,25.9
Arunachal Pradesh,2024-10-17,-1.1,1.6,89.5,-7.4,1.9,18.3,754.4,-1.1
Assam,2024-10-17,27.0,0.0,85.5,23.2,31.8,2.1,1002.2,27.0
Bihar,2024-10-17,28.2,0.0,78.1,22.1,34.4,13.7,1004.9,32.3
Chhattisgarh,2024-10-17,25.2,1.2,85.8,20.4,28.8,3.6,985.6,25.2
Goa,2024-10-17,35.2,0.0,98.0,30.0,41.9,14.7,1008.6,71.1
Gujarat,2024-10-17,25.9,0.0,45.1,11.9,42.6,16.7,994.0,25.9
Haryana,2024-10-17,26.9,1.1,41.6,24.3,33.9,6.0,995.3,26.9
Himachal Pradesh,2024-10-17,-4.1,0.0,72.7,-6.4,-1.1,22.4,729.3,-4.1
Jharkhand,2024-10-17,27.0,0.0,83.0,20.3,32.2,8.7,973.4,30.1
Karnataka,2024-10-17,20.9,0.4,79.5,17.2,27.6,17.1,923.6,20.9
Kerala,2024-10-17,26.7,0.0,98.0,24.5,28.4,16.4,1003.8,26.7
Madhya Pradesh,2024-10-17,27.9,0.6,70.4,20.3,34.1,10.8,949.5,30.6
Maharashtra,2024-10-17,27.0,1.8,58.1,20.4,33.7,8.3,949.4,28.0
Manipur,2024-10-17,16.8,1.7,92.3,7.9,24.1,6.0,909.0,16.8
Meghalaya,2024-10-17,14.0,0.5,88.8,6.5,24.6,5.6,867.8,14.0
Mizoram,2024-10-17,15.6,0.4,92.2,7.2,22.8,9.3,897.1,15.6
Nagaland,2024-10-17,15.2,0.0,93.0,9.4,20.1,12.5,877.8,15.2
Odisha,2024-10-17,24.7,1.0,86.8,16.1,36.4,20.5,1000.6,24.7
Punjab,2024-10-17,23.2,0.2,69.2,20.6,27.4,9.4,984.8,23.2
Rajasthan,2024-10-17,32.1,0.0,15.0,24.5,39.7,8.6,978.7,32.1
Sikkim,2024-10-17,3.2,0.0,94.8,-2.4,7.0,19.7,780.2,3.2
Tamil Nadu,2024-10-17,30.4,1.3,98.0,27.9,31.3,14.9,1009.5,45.3
Telangana,2024-10-17,26.2,0.0,40.9,19.2,31.1,7.4,950.6,26.2
Tripura,2024-10-17,27.5,7.0,72.7,24.7,29.1,9.5,1002.3,30.1
Uttar Pradesh,2024-10-17,27.2,0.0,64.9,23.6,33.9,6.5,997.9,28.7
